"snapshot-date","sku","fnsku","asin","product-name","condition","available","fc-transfer","pending-removal-quantity","inv-age-0-to-90-days","inv-age-91-to-180-days","inv-age-181-to-270-days","inv-age-271-to-365-days","inv-age-366-to-455-days","inv-age-456-plus-days","currency","units-shipped-t7","units-shipped-t30","units-shipped-t60","units-shipped-t90","alert","your-price","sales-price","lowest-price-new-plus-shipping","lowest-price-used","recommended-action","DEPRECATED healthy-inventory-level","recommended-sales-price","recommended-sale-duration-days","recommended-removal-quantity","estimated-cost-savings-of-recommended-actions","sell-through","item-volume","volume-unit-measurement","storage-type","storage-volume","marketplace","product-group","sales-rank","days-of-supply","estimated-excess-quantity","weeks-of-cover-t30","weeks-of-cover-t90","featuredoffer-price","sales-shipped-last-7-days","sales-shipped-last-30-days","sales-shipped-last-60-days","sales-shipped-last-90-days","inv-age-0-to-30-days","inv-age-31-to-60-days","inv-age-61-to-90-days","inv-age-181-to-330-days","inv-age-331-to-365-days","estimated-storage-cost-next-month","inbound-quantity","inbound-working","inbound-shipped","inbound-received","no-sale-last-6-months","Total Reserved Quantity","unfulfillable-quantity","quantity-to-be-charged-ais-181-210-days","estimated-ais-181-210-days","quantity-to-be-charged-ais-211-240-days","estimated-ais-211-240-days","quantity-to-be-charged-ais-241-270-days","estimated-ais-241-270-days","quantity-to-be-charged-ais-271-300-days","estimated-ais-271-300-days","quantity-to-be-charged-ais-301-330-days","estimated-ais-301-330-days","quantity-to-be-charged-ais-331-365-days","estimated-ais-331-365-days","quantity-to-be-charged-ais-366-455-days","estimated-ais-366-455-days","quantity-to-be-charged-ais-456-plus-days","estimated-ais-456-plus-days","historical-days-of-supply","fba-minimum-inventory-level","fba-inventory-level-health-status","Recommended ship-in quantity","Recommended ship-in date","Last updated date for Historical Days of Supply","Exempted from Low-Inventory-Level fee?","Low-Inventory-Level fee applied in current week?","Short term historical days of supply","Long term historical days of supply","Inventory age snapshot date","Inventory Supply at FBA","Reserved FC Processing","Reserved Customer Order","Reserved Staging","Total Days of Supply (including units from open shipments)","supplier","is-seasonal-in-next-3-months","season-name","season-start-date","season-end-date"
"2026-07-28","SL-COOLING-FITTED-KING-COOL-BLUE","X004OCXXW3","B0F7M61LHQ","SLEEPHORIA Cooling Fitted Sheet King Size - 1 PC BreezeWeave Cooling Sheets for Hot Sleepers & Cool Rest w/ 16 in Deep Pocket - Corner Straps, Cloud Soft, Ultra Durable - 73 x 77 in (Cool Blue)","","0","0","0","3","0","0","0","0","0","USD","0","0","108","167","","0.0","0.0","0.0","0.0","CreateShippingPlan","","","0","0","","2.23","0.167501","cubic feet","Standard","0.0","US","gl_home","26032","0","0","","0","34.99","0.0","0.0","3567.92","5524.33","1","2","0","0","0","","0","0","0","0","","1","0","","","","","","","","","","","","","","","","","36.0","64","Out of stock","97","2026-07-28","2026-07-27","Yes","No","36.0","34.5","2026-07-25","0","0","1","0","15","unassigned","N","","",""
"2026-07-28","BAMBOO-TWIN-LIGHT PINK-6PCS","X00438OEGH","B0CQ33BH1K","DECOLURE 100% Viscose Derived from Bamboo Sheets Twin Size - Luxury 4 Pc Naturally Cooling Sheets, Ultra Soft Bed Set - Deep 17"" Pockets, Durable Double Stitching, Oeko Tex Standard (Light Pink)","New","11","0","0","1","1","12","0","0","0","USD","4","12","21","30","","64.99","0.0","64.98","0.0","CreateShippingPlan","","0.0","0","0","0.0","0.89","0.177834","cubic feet","Standard","1.956174","US","gl_home","9357","33","0","3","4","64.98","254.93","760.07","1336.72","1960.73","0","0","1","12","0","1.05","0","0","0","0","","3","0","12","1.08","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","85.7","21","Low stock","27","2026-08-04","2026-07-27","Yes","No","42.5","85.7","2026-07-25","11","1","2","0","41","unassigned","N","","",""
"2026-07-28","SS-BAMBOO-LIGHT-BLUE-KING-6PCS","X004D8Q3J3","B0DDV25KDZ","SLEEP SANCTUARY 100% Viscose Derived from Bamboo Sheets King Size 6pcs – BamBliss Luxury Cooling Sheets for Hot Sleepers - Cloud Soft, 17"" Deep Pocket, Ultra Durable Bed Set (Light Blue)","New","24","0","0","1","2","2","23","0","0","USD","4","24","58","91","","69.99","0.0","69.99","0.0","CreateShippingPlan","","0.0","0","0","0.0","1.25","0.361228","cubic feet","Standard","8.669472","US","gl_home","86667","24","0","4","3","69.99","279.96","1661.56","4027.72","6341.39","0","0","1","25","0","30.61","0","0","0","0","","0","0","0","0.0","0","0.0","0","0.0","25","49.22","0","0.0","0","0.0","0","0.0","0","0.0","73.6","29","Low stock","33","2026-08-04","2026-07-27","Yes","No","46.6","73.6","2026-07-25","24","0","0","0","24","unassigned","N","","",""
"2026-07-28","BAMBOO-TWIN-GREY","X002O4Z4HZ","B08KQKJXDK","DECOLURE 100% Viscose Derived from Bamboo Sheets Twin Size - Luxury 3 Pc Naturally Cooling Sheets, Ultra Soft Bed Set - Deep 17"" Pockets, Durable Double Stitching, Oeko Tex Standard (Grey)","New","30","1","0","33","0","0","0","0","0","USD","3","8","22","31","","59.99","0.0","54.98","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","1.06","0.191729","cubic feet","Standard","5.75187","US","gl_home","9485","357","0","30","25","59.99","164.94","442.13","1312.67","1816.2","19","14","0","0","0","9.92","30","0","30","0","","1","0","","","","","","","","","","","","","","","","","110.2","13","Healthy","","","2026-07-27","Yes","No","110.2","73.7","2026-07-25","61","0","1","0","366","unassigned","N","","",""
"2026-07-28","SATIN-STONEGREY-KING-6PCS","X003UM8NX7","B0C7FLGJS8","DECOLURE Satin Bed Sheets - 6 Piece Luxury Silky King Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (Stone Grey)","New","108","4","0","102","17","0","0","0","0","USD","14","57","122","153","","32.95","0.0","32.95","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","0.92","0.259092","cubic feet","Standard","27.981936","US","gl_home","15592","72","0","7","9","32.95","463.3","1906.15","4092.5","5404.95","0","30","72","0","0","38.15","0","0","0","0","","2","0","","","","","","","","","","","","","","","","","103.5","48","Healthy","","","2026-07-27","Yes","No","69.6","103.5","2026-07-25","112","2","0","0","74","unassigned","N","","",""
"2026-07-28","SATIN-QUEEN-BLUSH PINK","X0041PSZOT","B0CNS8T4ZK","DECOLURE Satin Bed Sheets - 4 Piece Luxury Silky Queen Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (Blush Pink)","New","109","13","0","130","0","0","0","0","0","USD","14","65","99","155","","31.95","0.0","30.35","0.0","CreateShippingPlan","","0.0","0","0","0.0","2.15","0.254953","cubic feet","Standard","27.789877","US","gl_home","4372","62","0","6","9","30.35","428.1","2054.35","3137.45","4970.69","130","0","0","0","0","18.84","0","0","0","0","","3","0","","","","","","","","","","","","","","","","","56.3","67","Healthy","5","2026-08-04","2026-07-27","Yes","No","56.3","31.8","2026-07-25","122","2","1","0","63","unassigned","N","","",""
"2026-07-28","SATIN-TWIN-PINK-6PCS","X003UM8ZSP","B0C7FKPZNT","DECOLURE Satin Bed Sheets - 4 Piece Luxury Silky Twin Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (Pink)","New","21","0","0","21","0","0","0","0","0","USD","0","2","9","13","","27.95","0.0","25.16","0.0","NoRestockExcessActionRequired","","0.0","0","0","899.38","0.5","0.151482","cubic feet","Standard","3.181122","US","gl_home","15592","174","0","42","21","25.16","0.0","55.9","244.08","351.69","0","6","15","0","0","2.96","0","0","0","0","","0","0","","","","","","","","","","","","","","","","","188.3","10","Healthy","","","2026-07-27","Yes","No","159.3","188.3","2026-07-25","21","0","0","0","174","unassigned","N","","",""
"2026-07-28","SS-SATIN-STRIPED-BLUE-FULL-4PCS","X004D7HFY1","B0DDQX8257","SLEEP SANCTUARY Satin Sheets Full Size – 4 Piece Luxury Silky Bed Set, Softer Than Silk, 15"" Deep Pocket, Cooling & Wrinkle-Free, Moisture-Wicking & Breathable for Hair & Skin (Striped Blue)","New","4","0","0","0","0","0","1","0","3","USD","0","3","4","4","","31.95","29.95","31.95","0.0","CreateShippingPlan","","0.0","0","0","318.79","0.59","0.26218","cubic feet","Standard","1.04872","US","gl_home","8682","36","0","5","13","31.95","0.0","95.85","127.8","127.8","0","0","0","1","0","8.37","0","0","0","0","","0","0","0","0.0","0","0.0","0","0.0","1","1.43","0","0.0","0","0.0","0","0.0","3","6.21","155.3","6","Low stock","8","2026-08-01","2026-07-27","Yes","No","48.7","155.3","2026-07-25","4","0","0","0","36","unassigned","N","","",""
"2026-07-28","SL-COOLING-SHEET-CAL-KING-LIGHT-BLUE","X004OD4MO5","B0F7LX3RH5","SLEEPHORIA Cooling Sheets - BreezeWeave 4 PC California King Size Cooling Bed Sheets for Hot Sleepers & Deep, Cool Rest - Cloud Soft, Silky Smooth, 16 in Deep Pocket, Ultra Durable (Light Blue)","New","16","6","0","17","0","0","0","0","0","USD","5","7","7","8","","69.99","0.0","69.99","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","1.88","0.497367","cubic feet","Standard","7.957872","US","gl_home","82219","101","0","9","26","69.99","349.95","489.93","489.93","559.92","17","0","0","0","0","7.97","0","0","0","0","","1","0","","","","","","","","","","","","","","","","","48.8","9","Healthy","","","2026-07-27","Yes","No","48.8","42.6","2026-07-25","22","1","0","0","106","unassigned","N","","",""
"2026-07-28","SL-COOLING-FITTED-QUEEN-COOL-BLUE","X004ODA0GJ","B0F7M6FFVL","SLEEPHORIA Cooling Fitted Sheet Queen Size - 1 PC BreezeWeave Cooling Sheets for Hot Sleepers & Cool Rest w/ 16 in Deep Pocket - Corner Straps, Cloud Soft, Ultra Durable - 57 x 77 in (Cool Blue)","New","34","2","0","0","1","2","40","0","0","USD","27","178","235","267","","33.99","0.0","31.99","0.0","GoToRestock","","0.0","0","0","0.0","1.22","0.152722","cubic feet","Standard","5.192548","US","gl_home","26032","9","0","0","1","33.99","863.73","5406.22","7190.65","8150.33","0","0","0","2","40","31.78","0","0","0","0","","1","0","0","0.0","0","0.0","2","0.46","0","0.0","0","0.0","0","0.0","40","42.15","0","0.0","78.3","111","Low stock","172","2026-08-04","2026-07-27","No","No","20.8","78.3","2026-07-25","36","1","0","0","9","unassigned","N","","",""
"2026-07-28","SS-BAMBOO-TAUPE-KING-6PCS","X004D8TQZL","B0DDTYDHVB","SLEEP SANCTUARY 100% Viscose Derived from Bamboo Sheets King Size 6pcs – BamBliss Luxury Cooling Sheets for Hot Sleepers - Cloud Soft, 17"" Deep Pocket, Ultra Durable Bed Set (Taupe)","New","294","20","0","3","4","4","306","0","0","USD","9","63","118","160","","69.99","0.0","69.99","0.0","NoRestockExcessActionRequired","","0.0","0","0","3.64","0.4","0.35702","cubic feet","Standard","104.96388","US","gl_home","86667","188","0","18","23","69.99","629.91","4359.32","8188.12","11117.7","1","1","1","310","0","662.32","0","0","0","0","","0","0","1","0.18","1","0.36","1","0.54","153","297.7","155","315.47","0","0.0","0","0.0","0","0.0","223.5","56","Healthy","","","2026-07-27","Yes","No","136.8","223.5","2026-07-25","314","0","0","0","188","unassigned","N","","",""
"2026-07-28","Amazon.Found.B08KQK8Z1J","B08KQK8Z1J","B08KQK8Z1J","DECOLURE 100% Viscose Derived from Bamboo Sheets Twin Size - Luxury 3 Pc Naturally Cooling Sheets, Ultra Soft Bed Set - Deep 17"" Pockets, Durable Double Stitching, Oeko Tex Standard (Light Grey)","","0","0","0","0","0","0","1","0","0","USD","","","","","Low conversion","0.0","0.0","50.99","0.0","NoRestockExcessActionRequired","","","0","0","","0.22","0.164153","cubic feet","Standard","0.0","US","gl_home","9485","0","0","","","79.99","","","","","0","0","0","1","0","","0","0","0","0","","0","0","0","0.0","0","0.0","0","0.0","1","0.89","0","0.0","0","0.0","0","0.0","0","0.0","45.0","","","12","2026-07-28","2026-07-27","Yes","No","15.0","45.0","2026-07-25","0","0","0","0","0","unassigned","N","","",""
"2026-07-28","SS-SATIN-GOLD-KING-4PCS","X004D7LX5X","B0DDR5JMCH","SLEEP SANCTUARY Satin Sheets King Size – 4 Piece Luxury Silky Bed Set, Softer Than Silk, 15"" Deep Pocket, Cooling & Wrinkle-Free, Moisture-Wicking & Breathable for Hair & Skin (Gold)","New","141","0","0","32","12","6","79","13","0","USD","9","18","41","62","","35.95","33.95","27.56","0.0","NoRestockExcessActionRequired","","0.0","0","0","1322.49","0.39","0.308757","cubic feet","Standard","43.534737","US","gl_home","8682","283","112","31","29","35.95","256.43","571.6","1362.5","2117.45","2","12","18","84","1","261.19","0","0","0","0","","0","0","0","0.0","0","0.0","0","0.0","18","30.29","66","116.16","1","1.82","13","27.69","0","0.0","242.5","34","Excess","","","2026-07-27","Yes","No","242.5","234.7","2026-07-25","141","0","0","0","283","unassigned","N","","",""
"2026-07-28","SS-BAMBOO-PURPLE-CALIFKING-6PCS","X004D8UY57","B0DDTXTR71","SLEEP SANCTUARY 100% Viscose Derived from Bamboo Sheets California King Size 6pcs – BamBliss Luxury Cooling Sheets for Hot Sleepers - Cloud Soft, 17"" Deep Pocket, Ultra Durable Bed Set (Purple)","New","14","0","0","0","5","0","10","0","0","USD","1","3","6","8","","69.99","0.0","69.99","0.0","NoRestockExcessActionRequired","","0.0","0","0","1220.76","0.42","0.302756","cubic feet","Standard","4.238584","US","gl_home","86667","260","14","18","22","69.99","69.99","205.42","429.39","569.37","0","0","0","10","0","18.21","0","0","0","0","","0","0","0","0.0","0","0.0","0","0.0","4","6.6","6","10.36","0","0.0","0","0.0","0","0.0","211.6","3","Excess","","","2026-07-27","Yes","No","151.7","211.6","2026-07-25","14","0","0","0","260","unassigned","N","","",""
"2026-07-28","SS-SATIN-PURPLE-QUEEN-4PCS","X004D7A0CZ","B0DDR4FVH1","SLEEP SANCTUARY Satin Sheets Queen Size – 4 Piece Luxury Silky Bed Set, Softer Than Silk, 15"" Deep Pocket, Cooling & Wrinkle-Free, Moisture-Wicking & Breathable for Hair & Skin (Purple)","New","136","0","0","62","0","2","8","66","0","USD","9","39","59","73","","33.95","31.95","27.56","0.0","NoRestockExcessActionRequired","","0.0","0","0","1037.0","0.47","0.262328","cubic feet","Standard","35.676608","US","gl_home","8682","140","123","13","24","31.95","254.04","1214.88","1861.14","2344.44","1","19","42","5","5","257.94","0","0","0","0","","1","0","0","0.0","1","0.26","1","0.39","1","1.43","1","1.5","5","7.74","67","121.27","0","0.0","206.7","69","Excess","9","2026-08-04","2026-07-27","Yes","No","128.1","206.7","2026-07-25","136","0","1","0","141","unassigned","N","","",""
"2026-07-28","SL-QUILT-SET-QUEEN-NAVY-BLUE","X004R3N3SX","B0FGZQ1HTL","SLEEPHORIA Queen Quilt Bedding Set - Cloud Soft All-Season Bedspread 3 PC w/Shams, Bed Quilt Queen Size Coverlet - Oversized, Light Weight, Ultra Durable, Easy Care - 90 x 96 in (Navy Blue)","New","126","0","0","0","2","4","128","0","0","USD","4","27","30","32","","36.99","0.0","36.98","0.0","NoRestockExcessActionRequired","","0.0","0","0","22068.07","0.2","0.660011","cubic feet","Oversize","83.161386","US","gl_home","97758","366","126","18","51","36.98","147.93","991.3","1092.47","1166.45","0","0","0","132","0","495.34","0","0","0","0","","4","0","2","0.66","0","0.0","2","1.98","0","0.0","128","481.54","0","0.0","0","0.0","0","0.0","485.4","7","Excess","","","2026-07-27","Yes","No","162.4","485.4","2026-07-25","126","4","0","0","366","unassigned","N","","",""
"2026-07-28","BAMBOO-KING-WHITE-6PCS","X00438V7Z3","B0CQ2XQF9N","DECOLURE 100% Viscose Derived from Bamboo Sheets King Size - Luxury 6 Pc Naturally Cooling Sheets, Ultra Soft Bed Set - Deep 17"" Pockets, Durable Double Stitching, Oeko Tex Standard (White)","New","1185","952","0","2176","0","0","0","0","0","USD","87","347","678","810","","89.99","0.0","89.24","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","0.91","0.370572","cubic feet","Standard","439.12782","US","gl_home","9357","262","0","13","19","89.24","7774.38","30955.09","60334.33","72273.01","1497","679","0","0","0","504.78","0","0","0","0","","23","1","","","","","","","","","","","","","","","","","102.5","277","Healthy","","","2026-07-27","No","No","102.5","71.3","2026-07-25","2137","20","3","0","266","unassigned","N","","",""
